organism_id	rxn_id	rxn_irreversible	rno_acetaminophen_t1_d1_ctl	rno_acetaminophen_t1_d1_trt
rno	RCR20365	RCR20365_r	4	4
rno	RCR20366	RCR20366_f	1.62	2.47
rno	RCR20366	RCR20366_r	1.62	2.47
rno	RCR20367	RCR20367_f	8	8
rno	RCR20367	RCR20367_r	8	8
rno	RCR20368	RCR20368_f	8	8
rno	RCR20368	RCR20368_r	8	8
rno	RCR20369	RCR20369_f	8	8
rno	RCR20369	RCR20369_r	8	8
rno	RCR20370	RCR20370_f	4	4
rno	RCR20370	RCR20370_r	4	4
rno	RCR20371	RCR20371_f	4	4
rno	RCR20371	RCR20371_r	4	4
rno	RCR20372	RCR20372_f	4	4
rno	RCR20372	RCR20372_r	4	4
rno	RCR20373	RCR20373_f	8	8
rno	RCR20373	RCR20373_r	8	8
rno	RCR20374	RCR20374_f	4	4
rno	RCR20374	RCR20374_r	4	4
rno	RCR20375	RCR20375_f	4	4
rno	RCR20375	RCR20375_r	4	4
rno	RCR20376	RCR20376_f	8	8
rno	RCR20376	RCR20376_r	8	8
rno	RCR20377	RCR20377_f	8	8
rno	RCR20377	RCR20377_r	8	8
rno	RCR20378	RCR20378_f	4	4
rno	RCR20378	RCR20378_r	4	4
rno	RCR20379	RCR20379_f	8	8
rno	RCR20379	RCR20379_r	8	8
rno	RCR20380	RCR20380_f	8	8
rno	RCR20380	RCR20380_r	8	8
rno	RCR20381	RCR20381_f	8	8
rno	RCR20381	RCR20381_r	8	8
rno	RCR20382	RCR20382_f	3.15	1.27
rno	RCR20382	RCR20382_r	3.15	1.27
rno	RCR20383	RCR20383_f	3.15	1.27
rno	RCR20383	RCR20383_r	3.15	1.27
rno	RCR20384	RCR20384_f	2.59	1.55
rno	RCR20384	RCR20384_r	2.59	1.55
rno	RCR20385	RCR20385_f	2.59	1.55
rno	RCR20385	RCR20385_r	2.59	1.55
rno	RCR20386	RCR20386_f	2.08	1.93
rno	RCR20386	RCR20386_r	2.08	1.93
rno	RCR20387	RCR20387_f	4.16	3.85
rno	RCR20387	RCR20387_r	4.16	3.85
rno	RCR20388	RCR20388_f	4.16	3.85
rno	RCR20388	RCR20388_r	4.16	3.85
rno	RCR20389	RCR20389_f	4.16	3.85
rno	RCR20389	RCR20389_r	4.16	3.85
rno	RCR20390	RCR20390_f	4.16	3.85
rno	RCR20390	RCR20390_r	4.16	3.85
rno	RCR20391	RCR20391_f	4.16	3.85
rno	RCR20391	RCR20391_r	4.16	3.85
rno	RCR20392	RCR20392_f	4.16	3.85
rno	RCR20392	RCR20392_r	4.16	3.85
rno	RCR20393	RCR20393_f	4.16	3.85
rno	RCR20393	RCR20393_r	4.16	3.85
rno	RCR20394	RCR20394_f	2.08	1.93
rno	RCR20394	RCR20394_r	2.08	1.93
rno	RCR20395	RCR20395_f	4.16	3.85
rno	RCR20395	RCR20395_r	4.16	3.85
rno	RCR20396	RCR20396_f	2.08	1.93
rno	RCR20396	RCR20396_r	2.08	1.93
rno	RCR20397	RCR20397_f	4.16	3.85
rno	RCR20397	RCR20397_r	4.16	3.85
rno	RCR20398	RCR20398_f	4.16	3.85
rno	RCR20398	RCR20398_r	4.16	3.85
rno	RCR20399	RCR20399_f	4.16	3.85
rno	RCR20399	RCR20399_r	4.16	3.85
rno	RCR20400	RCR20400_f	4.16	3.85
rno	RCR20400	RCR20400_r	4.16	3.85
rno	RCR20401	RCR20401_f	4.16	3.85
rno	RCR20401	RCR20401_r	4.16	3.85
rno	RCR20402	RCR20402_f	4.16	3.85
rno	RCR20402	RCR20402_r	4.16	3.85
rno	RCR20403	RCR20403_f	2.08	1.93
rno	RCR20403	RCR20403_r	2.08	1.93
rno	RCR20404	RCR20404_f	4.16	3.85
rno	RCR20404	RCR20404_r	4.16	3.85
rno	RCR20405	RCR20405_f	4.16	3.85
rno	RCR20405	RCR20405_r	4.16	3.85
rno	RCR20406	RCR20406_f	4.16	3.85
rno	RCR20406	RCR20406_r	4.16	3.85
rno	RCR20407	RCR20407_f	4.16	3.85
rno	RCR20407	RCR20407_r	4.16	3.85
rno	RCR20408	RCR20408_f	4.16	3.85
rno	RCR20408	RCR20408_r	4.16	3.85
rno	RCR20409	RCR20409_f	4.16	3.85
rno	RCR20409	RCR20409_r	4.16	3.85
rno	RCR20410	RCR20410_f	4.16	3.85
rno	RCR20410	RCR20410_r	4.16	3.85
rno	RCR20411	RCR20411_f	4.16	3.85
rno	RCR20411	RCR20411_r	4.16	3.85
rno	RCR20412	RCR20412_f	4.16	3.85
rno	RCR20412	RCR20412_r	4.16	3.85
rno	RCR20413	RCR20413_f	4.16	3.85
rno	RCR20413	RCR20413_r	4.16	3.85
rno	RCR20414	RCR20414_f	4.16	3.85
rno	RCR20414	RCR20414_r	4.16	3.85
rno	RCR20415	RCR20415_f	4.16	3.85
rno	RCR20415	RCR20415_r	4.16	3.85
rno	RCR20416	RCR20416_f	4.16	3.85
rno	RCR20416	RCR20416_r	4.16	3.85
rno	RCR20417	RCR20417_f	4.16	3.85
rno	RCR20417	RCR20417_r	4.16	3.85
rno	RCR20418	RCR20418_f	4.16	3.85
rno	RCR20418	RCR20418_r	4.16	3.85
rno	RCR20419	RCR20419_f	4.16	3.85
rno	RCR20419	RCR20419_r	4.16	3.85
rno	RCR20420	RCR20420_f	4.16	3.85
rno	RCR20420	RCR20420_r	4.16	3.85
rno	RCR20421	RCR20421_f	4.16	3.85
rno	RCR20421	RCR20421_r	4.16	3.85
rno	RCR20422	RCR20422_f	4.16	3.85
rno	RCR20422	RCR20422_r	4.16	3.85
rno	RCR20423	RCR20423_f	4.16	3.85
rno	RCR20423	RCR20423_r	4.16	3.85
rno	RCR20424	RCR20424_f	4.16	3.85
rno	RCR20424	RCR20424_r	4.16	3.85
rno	RCR20425	RCR20425_f	4.16	3.85
rno	RCR20425	RCR20425_r	4.16	3.85
rno	RCR20426	RCR20426_f	4.16	3.85
rno	RCR20426	RCR20426_r	4.16	3.85
rno	RCR20427	RCR20427_f	4.16	3.85
rno	RCR20427	RCR20427_r	4.16	3.85
rno	RCR20428	RCR20428_f	4.16	3.85
rno	RCR20428	RCR20428_r	4.16	3.85
rno	RCR20429	RCR20429_f	4.16	3.85
rno	RCR20429	RCR20429_r	4.16	3.85
rno	RCR20430	RCR20430_f	4.16	3.85
rno	RCR20430	RCR20430_r	4.16	3.85
rno	RCR20431	RCR20431_f	4.16	3.85
rno	RCR20431	RCR20431_r	4.16	3.85
rno	RCR20432	RCR20432_f	4.16	3.85
rno	RCR20432	RCR20432_r	4.16	3.85
rno	RCR20433	RCR20433_f	4.16	3.85
rno	RCR20433	RCR20433_r	4.16	3.85
rno	RCR20434	RCR20434_f	4.16	3.85
rno	RCR20434	RCR20434_r	4.16	3.85
rno	RCR20435	RCR20435_f	4.16	3.85
rno	RCR20435	RCR20435_r	4.16	3.85
rno	RCR20436	RCR20436_f	8	8
rno	RCR20436	RCR20436_r	8	8
rno	RCR20437	RCR20437_f	8	8
rno	RCR20437	RCR20437_r	8	8
rno	RCR20438	RCR20438_f	4	4
rno	RCR20438	RCR20438_r	4	4
rno	RCR20439	RCR20439_f	4	4
rno	RCR20439	RCR20439_r	4	4
rno	RCR20440	RCR20440_f	2.59	1.55
rno	RCR20440	RCR20440_r	2.59	1.55
rno	RCR20441	RCR20441_f	5.18	3.09
rno	RCR20441	RCR20441_r	5.18	3.09
rno	RCR20442	RCR20442_f	1.28	3.14
rno	RCR20442	RCR20442_r	1.28	3.14
rno	RCR20443	RCR20443_f	2.59	1.55
rno	RCR20443	RCR20443_r	2.59	1.55
rno	RCR20444	RCR20444_f	2.55	6.27
rno	RCR20444	RCR20444_r	2.55	6.27
rno	RCR20445	RCR20445_f	2.55	6.27
rno	RCR20445	RCR20445_r	2.55	6.27
rno	RCR20446	RCR20446_f	2.55	6.27
rno	RCR20446	RCR20446_r	2.55	6.27
rno	RCR20447	RCR20447_f	2.55	6.27
rno	RCR20447	RCR20447_r	2.55	6.27
rno	RCR20448	RCR20448_f	2.55	6.27
rno	RCR20448	RCR20448_r	2.55	6.27
rno	RCR20449	RCR20449_f	2.55	6.27
rno	RCR20449	RCR20449_r	2.55	6.27
rno	RCR20450	RCR20450_f	2.55	6.27
rno	RCR20450	RCR20450_r	2.55	6.27
rno	RCR20451	RCR20451_f	1.28	3.14
rno	RCR20451	RCR20451_r	1.28	3.14
rno	RCR20452	RCR20452_f	2.55	6.27
rno	RCR20452	RCR20452_r	2.55	6.27
rno	RCR20453	RCR20453_f	1.28	3.14
rno	RCR20453	RCR20453_r	1.28	3.14
rno	RCR20454	RCR20454_f	2.55	6.27
rno	RCR20454	RCR20454_r	2.55	6.27
rno	RCR20455	RCR20455_f	2.55	6.27
rno	RCR20455	RCR20455_r	2.55	6.27
rno	RCR20456	RCR20456_f	2.55	6.27
rno	RCR20456	RCR20456_r	2.55	6.27
rno	RCR20457	RCR20457_f	2.55	6.27
rno	RCR20457	RCR20457_r	2.55	6.27
rno	RCR20458	RCR20458_f	2.55	6.27
rno	RCR20458	RCR20458_r	2.55	6.27
rno	RCR20459	RCR20459_f	1.28	3.14
rno	RCR20459	RCR20459_r	1.28	3.14
rno	RCR20460	RCR20460_f	2.55	6.27
rno	RCR20460	RCR20460_r	2.55	6.27
rno	RCR20461	RCR20461_f	2.55	6.27
rno	RCR20461	RCR20461_r	2.55	6.27
rno	RCR20462	RCR20462_f	2.55	6.27
rno	RCR20462	RCR20462_r	2.55	6.27
rno	RCR20463	RCR20463_f	2.55	6.27
rno	RCR20463	RCR20463_r	2.55	6.27
rno	RCR20464	RCR20464_f	2.55	6.27
rno	RCR20464	RCR20464_r	2.55	6.27
rno	RCR20465	RCR20465_f	2.55	6.27
rno	RCR20465	RCR20465_r	2.55	6.27
rno	RCR20466	RCR20466_f	2.55	6.27
rno	RCR20466	RCR20466_r	2.55	6.27
rno	RCR20467	RCR20467_f	2.55	6.27
rno	RCR20467	RCR20467_r	2.55	6.27
rno	RCR20468	RCR20468_f	2.55	6.27
rno	RCR20468	RCR20468_r	2.55	6.27
rno	RCR20469	RCR20469_f	2.55	6.27
rno	RCR20469	RCR20469_r	2.55	6.27
rno	RCR20470	RCR20470_f	2.55	6.27
rno	RCR20470	RCR20470_r	2.55	6.27
rno	RCR20471	RCR20471_f	2.55	6.27
rno	RCR20471	RCR20471_r	2.55	6.27
rno	RCR20472	RCR20472_f	2.55	6.27
rno	RCR20472	RCR20472_r	2.55	6.27
rno	RCR20473	RCR20473_f	2.55	6.27
rno	RCR20473	RCR20473_r	2.55	6.27
rno	RCR20474	RCR20474_f	2.55	6.27
rno	RCR20474	RCR20474_r	2.55	6.27
rno	RCR20475	RCR20475_f	2.55	6.27
rno	RCR20475	RCR20475_r	2.55	6.27
rno	RCR20476	RCR20476_f	2.55	6.27
rno	RCR20476	RCR20476_r	2.55	6.27
rno	RCR20477	RCR20477_f	2.55	6.27
rno	RCR20477	RCR20477_r	2.55	6.27
rno	RCR20478	RCR20478_f	2.55	6.27
rno	RCR20478	RCR20478_r	2.55	6.27
rno	RCR20479	RCR20479_f	2.55	6.27
rno	RCR20479	RCR20479_r	2.55	6.27
rno	RCR20480	RCR20480_f	2.55	6.27
rno	RCR20480	RCR20480_r	2.55	6.27
rno	RCR20481	RCR20481_f	2.55	6.27
rno	RCR20481	RCR20481_r	2.55	6.27
rno	RCR20482	RCR20482_f	2.55	6.27
rno	RCR20482	RCR20482_r	2.55	6.27
rno	RCR20483	RCR20483_f	2.55	6.27
rno	RCR20483	RCR20483_r	2.55	6.27
rno	RCR20484	RCR20484_f	2.55	6.27
rno	RCR20484	RCR20484_r	2.55	6.27
rno	RCR20485	RCR20485_f	2.55	6.27
rno	RCR20485	RCR20485_r	2.55	6.27
rno	RCR20486	RCR20486_f	2.55	6.27
rno	RCR20486	RCR20486_r	2.55	6.27
rno	RCR20487	RCR20487_f	1.28	3.14
rno	RCR20487	RCR20487_r	1.28	3.14
rno	RCR20488	RCR20488_f	2.55	6.27
rno	RCR20488	RCR20488_r	2.55	6.27
rno	RCR20489	RCR20489_f	2.55	6.27
rno	RCR20489	RCR20489_r	2.55	6.27
rno	RCR20490	RCR20490_f	2.55	6.27
rno	RCR20490	RCR20490_r	2.55	6.27
rno	RCR20491	RCR20491_f	2.55	6.27
rno	RCR20491	RCR20491_r	2.55	6.27
rno	RCR20492	RCR20492_f	2.55	6.27
rno	RCR20492	RCR20492_r	2.55	6.27
rno	RCR20493	RCR20493_f	2.55	6.27
rno	RCR20493	RCR20493_r	2.55	6.27
rno	RCR20494	RCR20494_f	2.55	6.27
rno	RCR20494	RCR20494_r	2.55	6.27
rno	RCR20495	RCR20495_f	2.55	6.27
rno	RCR20495	RCR20495_r	2.55	6.27
rno	RCR20496	RCR20496_f	2.55	6.27
rno	RCR20496	RCR20496_r	2.55	6.27
rno	RCR20497	RCR20497_f	2.55	6.27
rno	RCR20497	RCR20497_r	2.55	6.27
rno	RCR20498	RCR20498_f	2.55	6.27
rno	RCR20498	RCR20498_r	2.55	6.27
rno	RCR20499	RCR20499_f	2.55	6.27
rno	RCR20499	RCR20499_r	2.55	6.27
rno	RCR20500	RCR20500_f	2.55	6.27
rno	RCR20500	RCR20500_r	2.55	6.27
rno	RCR20501	RCR20501_f	2.55	6.27
rno	RCR20501	RCR20501_r	2.55	6.27
rno	RCR20502	RCR20502_f	8	8
rno	RCR20502	RCR20502_r	8	8
rno	RCR20503	RCR20503_f	4	4
rno	RCR20503	RCR20503_r	4	4
rno	RCR20504	RCR20504_f	4	4
rno	RCR20504	RCR20504_r	4	4
rno	RCR20505	RCR20505_f	0.926	1.08
rno	RCR20505	RCR20505_r	0.926	1.08
rno	RCR20506	RCR20506_f	1	1
rno	RCR20506	RCR20506_r	1	1
rno	RCR20507	RCR20507_f	1	1
rno	RCR20507	RCR20507_r	1	1
rno	RCR20508	RCR20508_f	1	1
rno	RCR20508	RCR20508_r	1	1
rno	RCR20509	RCR20509_f	1	1
rno	RCR20509	RCR20509_r	1	1
rno	RCR20510	RCR20510_f	6.89	0.58
rno	RCR20510	RCR20510_r	6.89	0.58
rno	RCR20511	RCR20511_f	4.89	0.818
rno	RCR20511	RCR20511_r	4.89	0.818
rno	RCR20512	RCR20512_f	4.89	0.818
rno	RCR20512	RCR20512_r	4.89	0.818
rno	RCR20513	RCR20513_f	6.89	0.58
rno	RCR20513	RCR20513_r	6.89	0.58
rno	RCR20514	RCR20514_f	6.89	0.58
rno	RCR20514	RCR20514_r	6.89	0.58
rno	RCR20515	RCR20515_f	4	4
rno	RCR20515	RCR20515_r	4	4
rno	RCR20516	RCR20516_f	2.94	1.36
rno	RCR20516	RCR20516_r	2.94	1.36
rno	RCR20517	RCR20517_f	4	4
rno	RCR20517	RCR20517_r	4	4
rno	RCR20518	RCR20518_f	4	4
rno	RCR20518	RCR20518_r	4	4
rno	RCR20519	RCR20519_f	4	4
rno	RCR20519	RCR20519_r	4	4
rno	RCR20520	RCR20520_f	4	4
rno	RCR20520	RCR20520_r	4	4
rno	RCR20521	RCR20521_f	4	4
rno	RCR20521	RCR20521_r	4	4
rno	RCR20522	RCR20522_f	4	4
rno	RCR20522	RCR20522_r	4	4
rno	RCR20523	RCR20523_f	4	4
rno	RCR20523	RCR20523_r	4	4
rno	RCR20524	RCR20524_f	4	4
rno	RCR20524	RCR20524_r	4	4
rno	RCR20525	RCR20525_f	4	4
rno	RCR20525	RCR20525_r	4	4
rno	RCR20526	RCR20526_f	8	8
rno	RCR20526	RCR20526_r	8	8
rno	RCR20527	RCR20527_f	8	8
rno	RCR20527	RCR20527_r	8	8
rno	RCR20528	RCR20528_f	4	4
rno	RCR20528	RCR20528_r	4	4
rno	RCR20529	RCR20529_f	2	2
rno	RCR20529	RCR20529_r	2	2
rno	RCR20530	RCR20530_f	1.2	0.834
rno	RCR20530	RCR20530_r	1.2	0.834
rno	RCR20531	RCR20531_f	1.19	3.35
rno	RCR20531	RCR20531_r	1.19	3.35
rno	RCR20532	RCR20532_f	8	8
rno	RCR20532	RCR20532_r	8	8
rno	RCR20533	RCR20533_f	8	8
rno	RCR20533	RCR20533_r	8	8
rno	RCR20534	RCR20534_f	4	4
rno	RCR20534	RCR20534_r	4	4
rno	RCR20535	RCR20535_f	4	4
rno	RCR20535	RCR20535_r	4	4
rno	RCR20536	RCR20536_f	8	8
rno	RCR20536	RCR20536_r	8	8
rno	RCR20537	RCR20537_f	8	8
rno	RCR20537	RCR20537_r	8	8
rno	RCR20538	RCR20538_f	8	8
rno	RCR20538	RCR20538_r	8	8
rno	RCR20539	RCR20539_f	8	8
rno	RCR20539	RCR20539_r	8	8
rno	RCR20540	RCR20540_f	8	8
rno	RCR20540	RCR20540_r	8	8
rno	RCR20541	RCR20541_f	8	8
rno	RCR20541	RCR20541_r	8	8
rno	RCR20542	RCR20542_f	4	4
rno	RCR20542	RCR20542_r	4	4
rno	RCR20543	RCR20543_f	8	8
rno	RCR20543	RCR20543_r	8	8
rno	RCR20544	RCR20544_f	8	8
rno	RCR20544	RCR20544_r	8	8
rno	RCR20545	RCR20545_f	8	8
rno	RCR20545	RCR20545_r	8	8
rno	RCR20546	RCR20546_f	8	8
rno	RCR20546	RCR20546_r	8	8
rno	RCR20547	RCR20547_f	8	8
rno	RCR20547	RCR20547_r	8	8
rno	RCR20548	RCR20548_f	8	8
rno	RCR20548	RCR20548_r	8	8
rno	RCR20549	RCR20549_f	4	4
rno	RCR20549	RCR20549_r	4	4
rno	RCR20550	RCR20550_f	8	8
rno	RCR20550	RCR20550_r	8	8
rno	RCR20551	RCR20551_f	4	4
rno	RCR20551	RCR20551_r	4	4
rno	RCR20552	RCR20552_f	4	4
rno	RCR20552	RCR20552_r	4	4
rno	RCR20553	RCR20553_f	8	8
rno	RCR20553	RCR20553_r	8	8
rno	RCR20554	RCR20554_f	8	8
rno	RCR20554	RCR20554_r	8	8
rno	RCR20555	RCR20555_f	8	8
rno	RCR20555	RCR20555_r	8	8
rno	RCR20556	RCR20556_f	8	8
rno	RCR20556	RCR20556_r	8	8
rno	RCR20557	RCR20557_f	8	8
rno	RCR20557	RCR20557_r	8	8
rno	RCR20558	RCR20558_f	2	2
rno	RCR20558	RCR20558_r	2	2
rno	RCR20559	RCR20559_f	4	4
rno	RCR20559	RCR20559_r	4	4
rno	RCR20560	RCR20560_f	8	8
rno	RCR20560	RCR20560_r	8	8
rno	RCR20561	RCR20561_f	8	8
rno	RCR20561	RCR20561_r	8	8
rno	RCR20562	RCR20562_f	4	4
rno	RCR20562	RCR20562_r	4	4
rno	RCR20563	RCR20563_f	8	8
rno	RCR20563	RCR20563_r	8	8
rno	RCR20564	RCR20564_f	1.89	2.12
rno	RCR20564	RCR20564_r	1.89	2.12
rno	RCR20565	RCR20565_f	8	8
rno	RCR20565	RCR20565_r	8	8
rno	RCR20566	RCR20566_f	4	4
rno	RCR20566	RCR20566_r	4	4
rno	RCR20567	RCR20567_f	4	4
rno	RCR20567	RCR20567_r	4	4
rno	RCR20568	RCR20568_f	8	8
rno	RCR20568	RCR20568_r	8	8
rno	RCR20569	RCR20569_f	4	4
rno	RCR20569	RCR20569_r	4	4
rno	RCR20570	RCR20570_f	1.92	2.08
rno	RCR20570	RCR20570_r	1.92	2.08
rno	RCR20571	RCR20571_f	1.92	2.08
rno	RCR20571	RCR20571_r	1.92	2.08
rno	RCR20572	RCR20572_f	4	4
rno	RCR20572	RCR20572_r	4	4
rno	RCR20573	RCR20573_f	1.89	2.12
rno	RCR20573	RCR20573_r	1.89	2.12
rno	RCR20574	RCR20574_f	1.89	2.12
rno	RCR20574	RCR20574_r	1.89	2.12
rno	RCR20575	RCR20575_f	2.33	1.71
rno	RCR20575	RCR20575_r	2.33	1.71
rno	RCR20576	RCR20576_f	1.89	2.12
rno	RCR20576	RCR20576_r	1.89	2.12
rno	RCR20577	RCR20577_f	4	4
rno	RCR20577	RCR20577_r	4	4
rno	RCR20578	RCR20578_f	1.89	2.12
rno	RCR20578	RCR20578_r	1.89	2.12
rno	RCR20579	RCR20579_f	1.89	2.12
rno	RCR20579	RCR20579_r	1.89	2.12
rno	RCR20580	RCR20580_f	1.89	2.12
rno	RCR20580	RCR20580_r	1.89	2.12
rno	RCR20581	RCR20581_f	1.89	2.12
rno	RCR20581	RCR20581_r	1.89	2.12
rno	RCR20582	RCR20582_f	1.89	2.12
rno	RCR20582	RCR20582_r	1.89	2.12
rno	RCR20583	RCR20583_f	2.4	1.67
rno	RCR20583	RCR20583_r	2.4	1.67
rno	RCR20584	RCR20584_f	4	4
rno	RCR20584	RCR20584_r	4	4
rno	RCR20585	RCR20585_f	4	4
rno	RCR20585	RCR20585_r	4	4
rno	RCR20586	RCR20586_f	1.64	2.43
rno	RCR20586	RCR20586_r	1.64	2.43
rno	RCR20587	RCR20587_f	4	4
rno	RCR20587	RCR20587_r	4	4
rno	RCR20588	RCR20588_f	4	4
rno	RCR20588	RCR20588_r	4	4
rno	RCR20589	RCR20589_f	4	4
rno	RCR20589	RCR20589_r	4	4
rno	RCR20590	RCR20590_f	4	4
rno	RCR20590	RCR20590_r	4	4
rno	RCR20591	RCR20591_f	1.13	3.55
rno	RCR20591	RCR20591_r	1.13	3.55
rno	RCR20592	RCR20592_f	1.13	3.55
rno	RCR20592	RCR20592_r	1.13	3.55
rno	RCR20593	RCR20593_f	4	4
rno	RCR20593	RCR20593_r	4	4
rno	RCR20594	RCR20594_f	0.889	4.5
rno	RCR20594	RCR20594_r	0.889	4.5
rno	RCR20595	RCR20595_f	8	8
rno	RCR20595	RCR20595_r	8	8
rno	RCR20596	RCR20596_f	8	8
rno	RCR20596	RCR20596_r	8	8
rno	RCR20597	RCR20597_f	8	8
rno	RCR20597	RCR20597_r	8	8
rno	RCR20598	RCR20598_f	2.57	1.56
rno	RCR20598	RCR20598_r	2.57	1.56
rno	RCR20599	RCR20599_f	5.13	3.12
rno	RCR20599	RCR20599_r	5.13	3.12
rno	RCR20600	RCR20600_f	1.64	2.43
rno	RCR20600	RCR20600_r	1.64	2.43
rno	RCR20601	RCR20601_f	1.64	2.43
rno	RCR20601	RCR20601_r	1.64	2.43
rno	RCR20602	RCR20602_f	1.64	2.43
rno	RCR20602	RCR20602_r	1.64	2.43
rno	RCR20603	RCR20603_f	1.64	2.43
rno	RCR20603	RCR20603_r	1.64	2.43
rno	RCR20604	RCR20604_f	1.64	2.43
rno	RCR20604	RCR20604_r	1.64	2.43
rno	RCR20605	RCR20605_f	1.86	2.15
rno	RCR20605	RCR20605_r	1.86	2.15
rno	RCR20606	RCR20606_f	1.86	2.15
rno	RCR20606	RCR20606_r	1.86	2.15
rno	RCR20607	RCR20607_f	2.34	1.71
rno	RCR20607	RCR20607_r	2.34	1.71
rno	RCR20608	RCR20608_f	2.34	1.71
rno	RCR20608	RCR20608_r	2.34	1.71
rno	RCR20609	RCR20609_f	1.86	2.15
rno	RCR20609	RCR20609_r	1.86	2.15
rno	RCR20610	RCR20610_f	1.86	2.15
rno	RCR20610	RCR20610_r	1.86	2.15
rno	RCR20611	RCR20611_f	1.86	2.15
rno	RCR20611	RCR20611_r	1.86	2.15
rno	RCR20612	RCR20612_f	1.86	2.15
rno	RCR20612	RCR20612_r	1.86	2.15
rno	RCR20613	RCR20613_f	2.34	1.71
rno	RCR20613	RCR20613_r	2.34	1.71
rno	RCR20614	RCR20614_f	2.08	1.92
rno	RCR20614	RCR20614_r	2.08	1.92
rno	RCR20615	RCR20615_f	2.08	1.92
rno	RCR20615	RCR20615_r	2.08	1.92
rno	RCR20616	RCR20616_f	2.15	1.86
rno	RCR20616	RCR20616_r	2.15	1.86
rno	RCR20617	RCR20617_f	8	8
rno	RCR20617	RCR20617_r	8	8
rno	RCR20618	RCR20618_f	8	8
rno	RCR20618	RCR20618_r	8	8
rno	RCR20619	RCR20619_f	8	8
rno	RCR20619	RCR20619_r	8	8
rno	RCR20620	RCR20620_f	8	8
rno	RCR20620	RCR20620_r	8	8
rno	RCR20621	RCR20621_f	8	8
rno	RCR20621	RCR20621_r	8	8
rno	RCR20622	RCR20622_f	8	8
rno	RCR20622	RCR20622_r	8	8
rno	RCR20623	RCR20623_f	4	4
rno	RCR20623	RCR20623_r	4	4
rno	RCR20624	RCR20624_f	8	8
rno	RCR20624	RCR20624_r	8	8
rno	RCR20625	RCR20625_f	1.89	2.12
rno	RCR20625	RCR20625_r	1.89	2.12
rno	RCR20626	RCR20626_f	3.77	4.24
rno	RCR20626	RCR20626_r	3.77	4.24
rno	RCR20627	RCR20627_f	8	8
rno	RCR20627	RCR20627_r	8	8
rno	RCR20628	RCR20628_f	8	8
rno	RCR20628	RCR20628_r	8	8
rno	RCR20629	RCR20629_f	8	8
rno	RCR20629	RCR20629_r	8	8
rno	RCR20630	RCR20630_f	8	8
rno	RCR20630	RCR20630_r	8	8
rno	RCR20631	RCR20631_f	4	4
rno	RCR20631	RCR20631_r	4	4
rno	RCR20632	RCR20632_f	1.13	3.55
rno	RCR20632	RCR20632_r	1.13	3.55
rno	RCR20633	RCR20633_f	1.13	3.55
rno	RCR20633	RCR20633_r	1.13	3.55
rno	RCR20634	RCR20634_f	4.04	3.96
rno	RCR20634	RCR20634_r	4.04	3.96
rno	RCR20635	RCR20635_f	2.08	1.92
rno	RCR20635	RCR20635_r	2.08	1.92
rno	RCR20636	RCR20636_f	2.08	1.92
rno	RCR20636	RCR20636_r	2.08	1.92
rno	RCR20637	RCR20637_f	2.08	1.92
rno	RCR20637	RCR20637_r	2.08	1.92
rno	RCR20638	RCR20638_f	2.08	1.92
rno	RCR20638	RCR20638_r	2.08	1.92
rno	RCR20639	RCR20639_f	2.08	1.92
rno	RCR20639	RCR20639_r	2.08	1.92
rno	RCR20640	RCR20640_f	2.08	1.92
rno	RCR20640	RCR20640_r	2.08	1.92
rno	RCR20641	RCR20641_f	2.08	1.92
rno	RCR20641	RCR20641_r	2.08	1.92
rno	RCR20642	RCR20642_f	2.08	1.92
rno	RCR20642	RCR20642_r	2.08	1.92
rno	RCR20643	RCR20643_f	2.08	1.92
rno	RCR20643	RCR20643_r	2.08	1.92
rno	RCR20644	RCR20644_f	8	8
rno	RCR20644	RCR20644_r	8	8
rno	RCR20645	RCR20645_f	8	8
rno	RCR20645	RCR20645_r	8	8
rno	RCR20646	RCR20646_f	4	4
rno	RCR20646	RCR20646_r	4	4
rno	RCR20647	RCR20647_f	8	8
rno	RCR20647	RCR20647_r	8	8
rno	RCR20648	RCR20648_f	8	8
rno	RCR20648	RCR20648_r	8	8
rno	RCR20649	RCR20649_f	8	8
rno	RCR20649	RCR20649_r	8	8
rno	RCR20650	RCR20650_f	8	8
rno	RCR20650	RCR20650_r	8	8
rno	RCR20651	RCR20651_f	4	4
rno	RCR20651	RCR20651_r	4	4
rno	RCR20652	RCR20652_f	4	4
rno	RCR20652	RCR20652_r	4	4
rno	RCR20653	RCR20653_f	4	4
rno	RCR20653	RCR20653_r	4	4
rno	RCR20654	RCR20654_f	4	4
rno	RCR20654	RCR20654_r	4	4
rno	RCR20655	RCR20655_f	5.13	3.12
rno	RCR20655	RCR20655_r	5.13	3.12
rno	RCR20656	RCR20656_f	4	4
rno	RCR20656	RCR20656_r	4	4
rno	RCR20657	RCR20657_f	8	8
rno	RCR20657	RCR20657_r	8	8
rno	RCR20658	RCR20658_f	8	8
rno	RCR20658	RCR20658_r	8	8
rno	RCR20659	RCR20659_f	8	8
rno	RCR20659	RCR20659_r	8	8
rno	RCR20660	RCR20660_f	5.13	3.12
rno	RCR20660	RCR20660_r	5.13	3.12
rno	RCR20661	RCR20661_f	8	8
rno	RCR20661	RCR20661_r	8	8
rno	RCR20662	RCR20662_f	8	8
rno	RCR20662	RCR20662_r	8	8
rno	RCR20663	RCR20663_f	4	4
